name,salary,team,position,versus,ceiling,ceil/$,floor,fl/$,projected,proj/$,in/out,,"=sumif(l2:l400,""=1"",b2:b400)",=max(m2:n400)
Giannis Antetokounmpo,12000,MIL,SF,MIN,674254,56187,458945,38245,566600,47216,0,=(h2-$h$44)/(b2-$b$44)
Russell Westbrook,12300,OKC,PG,DEN,682440,55482,454960,36988,568700,46235,0,=(h3-$h$45)/(b3-$b$45)
James Harden,11500,HOU,SG,SAS,667375,58032,400424,34819,533900,46426,0,=(h4-$h$77)/(b4-$b$77)
Andre Drummond,10200,DET,C,MEM,593970,58232,319830,31355,456900,44794,0,=(h5-$h$18)/(b5-$b$18)
Chris Paul,9700,HOU,PG,SAS,546560,56346,307440,31694,427000,44020,0,=(h6-$h$45)/(b6-$b$45)
LaMarcus Aldridge,8900,SAS,PF,HOU,504125,56643,302475,33986,403300,45314,0,=(h7-$h$41)/(b7-$b$41)
Jimmy Butler,8900,MIN,SF,MIL,508031,57082,298368,33524,403200,45303,0,=(h8-$h$44)/(b8-$b$44)
DeMar DeRozan,8400,TOR,SG,WAS,542058,64530,298342,35516,420200,50023,0,=(h9-$h$77)/(b9-$b$77)
Karl-Anthony Towns,9300,MIN,C,MIL,527488,56719,296712,31904,412100,44311,0,=(h10-$h$18)/(b10-$b$18)
Marc Gasol,8200,MEM,C,DET,499463,60910,293336,35772,396400,48341,0,=(h11-$h$18)/(b11-$b$18)
Blake Griffin,8700,DET,PF,MEM,471076,54146,288724,33186,379900,43666,0,=(h12-$h$41)/(b12-$b$41)
Nikola Jokic,9500,DEN,C,OKC,556644,58594,286756,30184,421700,44389,0,=(h13-$h$18)/(b13-$b$18)
Kyle Lowry,7400,TOR,PG,WAS,524030,70814,282170,38131,403100,54473,1
Bradley Beal,8500,WAS,SG,TOR,540144,63546,278256,32736,409200,48141,0,=(h15-$h$77)/(b15-$b$77)
Khris Middleton,7500,MIL,SG,MIN,528792,70505,272408,36321,400600,53413,0,=(h16-$h$77)/(b16-$b$77)
Paul George,8200,OKC,SF,DEN,493038,60126,271362,33092,382200,46609,0,=(h17-$h$44)/(b17-$b$44)
Clint Capela,6700,HOU,C,SAS,418560,62471,235440,35140,327000,48806,1
Steven Adams,7000,OKC,C,DEN,404876,57839,232724,33246,318800,45542,0
Carmelo Anthony,6200,OKC,PF,DEN,390779,63028,224621,36229,307700,49629,0,=(h20-$h$41)/(b20-$b$41)
Gary Harris,6600,DEN,SG,OKC,393600,59636,221400,33545,307500,46590,0,=(h21-$h$77)/(b21-$b$77)
Andrew Wiggins,6000,MIN,SG,MIL,378240,63040,212760,35460,295500,49250,0,=(h22-$h$77)/(b22-$b$77)
Will Barton,6600,DEN,SG,OKC,442543,67052,208256,31553,325400,49303,0,=(h23-$h$77)/(b23-$b$77)
Malcolm Brogdon,5400,MIL,SG,MIN,386897,71647,194903,36093,290900,53870,0,=(h24-$h$77)/(b24-$b$77)
Serge Ibaka,5600,TOR,PF,WAS,380114,67877,191485,34193,285800,51035,0,=(h25-$h$41)/(b25-$b$41)
Taj Gibson,5400,MIN,PF,MIL,369732,68468,190468,35271,280100,51870,0,=(h26-$h$41)/(b26-$b$41)
Otto Porter,7100,WAS,SF,TOR,452046,63668,189154,26641,320600,45154,0,=(h27-$h$44)/(b27-$b$44)
Jeff Teague,5800,MIN,PG,MIL,361130,62263,177870,30667,269500,46465,0,=(h28-$h$45)/(b28-$b$45)
Markieff Morris,5700,WAS,PF,TOR,454140,79673,172260,30221,313200,54947,1
Pau Gasol,6400,SAS,C,HOU,381432,59598,171368,26776,276400,43187,0
Jamal Murray,6800,DEN,PG,OKC,456435,67122,164564,24200,310500,45661,0,=(h31-$h$45)/(b31-$b$45)
Kyle Anderson,5800,SAS,SF,HOU,356611,61484,163989,28274,260300,44879,0,=(h32-$h$44)/(b32-$b$44)
John Henson,5500,MIL,PF,MIN,371269,67503,162931,29623,267100,48563,0,=(h33-$h$41)/(b33-$b$41)
Ish Smith,6200,DET,PG,MEM,360456,58138,161944,26120,261200,42129,0,=(h34-$h$45)/(b34-$b$45)
Jonas Valanciunas,6300,TOR,C,WAS,444242,70514,144158,22882,294200,46698,0
JaMychal Green,5000,MEM,PF,DET,325890,65178,133110,26622,229500,45900,0,=(h36-$h$41)/(b36-$b$41)
Marcin Gortat,4600,WAS,C,TOR,308000,66956,132000,28695,220000,47826,0
Kelly Oubre,4600,WAS,SF,TOR,299962,65209,131638,28617,215799,46913,0,=(h38-$h$44)/(b38-$b$44)
Stanley Johnson,5200,DET,SF,MEM,370500,71250,123500,23750,247000,47500,0,=(h39-$h$44)/(b39-$b$44)
Dillon Brooks,4000,MEM,SF,DET,371007,92751,120393,30098,245700,61425,1
Ryan Anderson,3700,HOU,PF,SAS,287430,77683,114570,30964,201000,54324,1
Trey Lyles,5800,DEN,PF,OKC,380688,65635,113712,19605,247200,42620,0
Andrew Harrison,4700,MEM,PG,DET,345941,73604,112259,23884,229100,48744,0,=(h43-$h$45)/(b43-$b$45)
P.J. Tucker,3500,HOU,SF,SAS,258020,73720,110580,31594,184300,52657,1
Delon Wright,3800,TOR,PG,WAS,349600,92000,110399,29052,230000,60526,1
Gerald Green,4500,HOU,SF,SAS,296964,65992,109835,24408,203400,45199,0
Dejounte Murray,6300,SAS,PG,HOU,467158,74152,106042,16832,286600,45492,0
Danny Green,4600,SAS,SG,HOU,298368,64862,104832,22789,201600,43826,0,=(h48-$h$77)/(b48-$b$77)
Tony Parker,3600,SAS,PG,HOU,209484,58190,94116,26143,151800,42166,0
Jerami Grant,3800,OKC,PF,DEN,224190,58997,93810,24686,159000,41842,0
Tomas Satoransky ,4900,WAS,PG,TOR,372640,76049,93160,19012,232900,47530,0
Pascal Siakam,3800,TOR,PF,WAS,232992,61313,90608,23844,161800,42578,0
Luc Richard Mbah a Moute,3900,HOU,PF,SAS,293986,75381,87814,22516,190900,48948,0
Wilson Chandler,4300,DEN,SF,OKC,219791,51114,87609,20374,153700,35744,0
Jakob Poeltl,4100,TOR,C,WAS,284733,69447,87467,21333,186100,45390,0
Jarell Martin,5000,MEM,PF,DET,343040,68608,85760,17152,214400,42880,0
Matthew Dellavedova,4500,MIL,PG,MIN,250799,55733,83600,18577,167200,37155,0
Raymond Felton,3500,OKC,PG,DEN,206348,58956,82251,23500,144300,41228,0
Reggie Bullock,4700,DET,SF,MEM,325280,69208,81320,17302,203299,43255,0
Dwight Buycks,3800,DET,PG,MEM,188094,49498,78706,20712,133400,35105,0
Manu Ginobili,4300,SAS,SG,HOU,275184,63996,77616,18050,176400,41023,0,=(h61-$h$77)/(b61-$b$77)
Jamal Crawford,3700,MIN,SG,MIL,198144,53552,77056,20825,137600,37189,0,=(h62-$h$77)/(b62-$b$77)
OG Anunoby,3500,TOR,SF,WAS,193050,55157,76950,21985,135000,38571,0
Patty Mills,3800,SAS,PG,HOU,204692,53866,75708,19923,140200,36894,0
Anthony Tolliver,4300,DET,PF,MEM,266916,62073,75284,17507,171100,39790,0
Tony Snell,4000,MIL,SG,MIN,210604,52651,73996,18499,142300,35575,0,=(h66-$h$77)/(b66-$b$77)
Tim Frazier,4400,WAS,PG,TOR,341794,77680,70006,15910,205900,46795,0
Norman Powell,3500,TOR,SG,WAS,322410,92117,68390,19540,195400,55828,1
Gorgui Dieng,4000,MIN,PF,MIL,204750,51187,68250,17062,136500,34125,0
Luke Kennard,3900,DET,SG,MEM,253590,65023,67410,17284,160500,41153,0,=(h70-$h$77)/(b70-$b$77)
Nene ,3500,HOU,C,SAS,191363,54675,67236,19210,129300,36942,0
Thon Maker,3500,MIL,C,MIN,193884,55395,62916,17976,128400,36685,0
Sterling Brown,3500,MIL,SG,MIN,268461,76703,60939,17411,164700,47057,0,=(h73-$h$77)/(b73-$b$77)
Mike Scott,3700,WAS,PF,TOR,226366,61180,54833,14820,140600,38000,0
Bryn Forbes,3500,SAS,SG,HOU,191225,54635,52374,14964,121800,34800,0,=(h75-$h$77)/(b75-$b$77)
James Ennis,3500,MEM,SF,DET,158232,45209,49968,14276,104100,29742,0
Wayne Selden,3600,MEM,SG,DET,388930,108036,48070,13352,218500,60694,1
Josh Huestis,3500,OKC,SF,DEN,229578,65593,47022,13434,138300,39514,0
Deyonta Davis ,3600,MEM,C,DET,187616,52115,41184,11439,114400,31777,0
Nemanja Bjelica,3500,MIN,SF,MIL,188595,53884,40005,11430,114300,32657,0
Emmanuel Mudiay,3600,DEN,PG,OKC,193386,53718,38214,10615,115800,32166,0
Ben McLemore,3500,MEM,SG,DET,163177,46622,33422,9549,98300,28085,0
Ian Mahinmi,3500,WAS,C,TOR,155760,44502,33040,9440,94400,26971,0
Tyus Jones,3500,MIN,PG,MIL,188223,53778,29376,8393,108800,31085,0
Patrick Patterson,3500,OKC,PF,DEN,113684,32481,29315,8375,71500,20428,0
Davis Bertans,3700,SAS,PF,HOU,229320,61978,25480,6886,127400,34432,0
Darrell Arthur,3600,DEN,PF,OKC,228060,63350,25339,7038,126700,35194,0
Markel Brown,3500,HOU,SG,SAS,58464,16704,22736,6496,40599,11600,0
Myke Henry,3600,MEM,SG,DET,158725,44090,22675,6298,90700,25194,0
Torrey Craig,3600,DEN,SF,OKC,161423,44840,20976,5826,91199,25333,0
Terrance Ferguson,3500,OKC,SG,DEN,179100,51171,19900,5685,99500,28428,0
Langston Galloway,3500,DET,PG,MEM,76610,21888,17390,4968,47000,13428,0
Jodie Meeks,3500,WAS,SG,TOR,77385,22110,16415,4690,46900,13400,0
Ivan Rabb,3500,MEM,PF,DET,75096,21456,14303,4086,44700,12771,0
Alex Abrines,3500,OKC,SG,DEN,115521,33006,14278,4079,64900,18542,0
Willie Reed,3500,DET,C,MEM,74044,21155,11556,3301,42800,12228,0
Sean Kilpatrick,3500,MIL,SG,MIN,90180,25765,10020,2862,50100,14314,0
Eric Moreland,3500,DET,PF,MEM,60377,17250,9423,2692,34900,9971,0
Marcus Georges-Hunt,3500,MIN,SG,MIL,18540,5297,2060,588,10300,2942,0
